2820,7200,2460,360,3300,7522,1.6e+006
1560,4080,1560,0,1890,4080,627500
2330,7050,2330,0,1810,5424,335000
3320,20100,1810,1510,2450,9821,962000
1730,14270,1730,0,1600,11232,299000
3110,5868,3110,0,2950,5924,399950
1230,9660,1230,0,1380,10125,322000
950,4625,950,0,1440,4625,430000
1890,13860,1890,0,1500,14536,307000
1010,5000,1010,0,980,5000,194000
1010,8581,1010,0,1060,10354,180000
2340,13383,1170,1170,1810,12532,465000
2460,9296,2460,0,2730,9900,722500
1010,3400,1010,0,1800,3600,470450
1650,6000,1650,0,1750,6000,280000
1440,6702,1440,0,1030,6702,176250
1710,9100,1320,390,1880,9100,560000
2760,11287,2000,760,2760,13719,830000
1350,10096,1350,0,1280,10095,276900
1660,4800,1660,0,1660,4800,625000
2960,4760,2160,800,1600,4760,1015000000
1090,8750,1090,0,1830,5000,463500
3110,9015,3110,0,2650,8960,485000
1380,7476,1380,0,1600,7227,272000
1290,3140,1290,0,1290,2628,305000
1980,13964,1980,0,2040,13964,760000
870,6126,870,0,1620,6126,387500
2470,5015,2470,0,2470,5100,352000
2140,40098,1490,650,2220,35371,507000
770,9750,770,0,1560,10707,156000
1490,857,1220,270,1550,1092,580000
2510,35020,1610,900,2080,34398,630000
1950,9000,1130,820,1680,9526,275000
3600,14720,1800,1800,3600,15358,835000
2380,7850,2380,0,1940,7334,340000
720,6687,720,0,840,6687,329350
4070,26000,4070,0,3770,26000,1.48e+006
1250,150117,1250,0,3060,50055,475000
2190,2416,2190,0,1510,3615,719950
810,2451,810,0,980,1198,235000
2440,5750,1320,1120,2160,6820,875000
1740,9150,1740,0,1540,9147,380000
1480,97138,1480,0,1730,176418,325000
2120,57050,2120,0,3320,39082,475000
900,4368,900,0,1290,5000,152900
1190,7570,1190,0,1190,7635,210000
1010,6000,750,260,1450,6000,350000
2100,17882,2100,0,2080,16686,505000
2020,8424,1380,640,2030,7236,464900
2520,5980,1790,730,1590,5750,650000
1370,1140,1080,290,1370,1090,369950
1530,2890,1530,0,1540,2890,250000
1530,2890,1530,0,1540,2890,320000
5040,16048,3420,1620,3960,14000,2532000000
2530,24700,2530,0,2650,24700,340000
1010,1968,1010,0,1760,4200,440000
1200,7727,1200,0,1300,7718,219950
2720,11740,2720,0,2640,11740,940000
1850,6125,1110,740,990,6125,399950
2340,8828,2340,0,3480,8526,1568000000
1860,9750,1460,400,1900,8913,528000
1940,8990,1560,380,2310,11745,545000
1680,6194,1680,0,1900,5850,575000
1770,10184,1250,520,2070,8320,235000
1790,6371,1790,0,1850,6371,272000
1720,9600,1720,0,1660,10720,380000
1280,6967,1280,0,1280,7245,195000
1690,4988,1690,0,1830,4733,297000
2190,7294,2190,0,2240,7379,349000
710,5200,710,0,1610,5200,320000
1890,10707,1890,0,1610,8827,319990
1410,12282,1410,0,1410,8931,439900
2210,3600,1820,390,2010,6690,429000
1540,6250,1540,0,2070,6250,272500
1350,7255,1350,0,1050,7288,400000
1380,4300,1380,0,1830,3800,462000
890,6095,890,0,1450,5985,510000
1900,3255,1900,0,1880,3350,550000
1240,5200,1240,0,870,5200,150000
1730,8490,1210,520,1870,7400,460000
2090,10306,2090,0,2660,11481,632500
1650,11220,1650,0,1340,10129,361000
1130,1221,1030,100,1300,5000,437000
3240,5750,2160,1080,1230,5750,370000
3840,12151,3840,0,3560,11044,884250
1200,9936,1200,0,1200,10189,225000
870,5000,870,0,820,5000,235000
2410,6000,2220,190,1980,6000,767500
1560,8078,1560,0,2890,16710,1.2e+006
2410,46609,2410,0,3370,40072,715000
2300,7700,1380,920,2010,8820,417000
1390,12145,1390,0,1030,10800,199000
2920,5568,2320,600,2970,5568,875000
1370,3708,1370,0,2030,3708,545000
950,7692,950,0,1820,8221,192500
3090,7708,3090,0,3140,8592,822500
2390,10000,1590,800,1900,9752,800000
2070,4944,2070,0,3300,6179,1.25e+006
5770,21300,5770,0,4620,22748,3.85e+006
1460,7936,1460,0,1830,7936,295000
1510,4980,1510,0,1350,4157,419000
5180,19606,2610,2570,4050,15296,1195000000
3430,13907,3430,0,3250,13851,750000
1700,8400,1700,0,1750,8475,502000
2640,8000,1320,1320,2740,6000,1025000000
1200,15960,1200,0,1120,7800,398500
1850,4945,1850,0,1850,4950,700000
1510,9078,1510,0,1480,9078,248000
2130,2800,1070,1060,1990,3990,800000
2640,8055,2640,0,1650,8055,383000
3000,4000,1970,1030,1900,4000,688000
1870,5455,1060,810,1870,7435,521000
990,9223,990,0,1230,7244,365000
2005,7000,1605,400,1750,4500,491000
2030,7700,1400,630,1780,8160,643000
1500,7350,1060,440,1390,7770,279000
1530,3900,1530,0,1300,3900,583500
1990,3600,1990,0,1790,3600,310000
1420,7650,1100,320,1810,7650,310000
1400,13975,1400,0,1260,7500,280000
1870,5692,1870,0,2390,5293,272000
3040,36246,2680,360,3520,13178,870000
1790,7259,1390,400,1790,7700,307000
1590,4500,920,670,1900,4450,490000
2050,9396,1170,880,1680,9391,399950
4220,26784,2110,2110,3450,33945,1635000000
4030,13474,4030,0,3860,12438,989000
1770,9011,1050,720,1410,8530,264950
2100,7236,1400,700,1900,7519,491500
2120,15003,2120,0,2070,15203,345000
2600,18042,2020,580,2200,9408,339900
2400,4000,1860,540,1750,3940,852000
3180,40946,1690,1490,2430,29620,585000
2790,8793,1640,1150,2400,9286,723000
2080,70567,2080,0,3730,43560,594000
1370,4102,1370,0,1380,3211,405000
2790,74495,2790,0,2790,24643,725500
1740,5719,1740,0,1980,5000,800000
6400,76665,3810,2590,3430,60548,1325000000
1800,8518,1800,0,1770,7570,180500
1800,8518,1800,0,1770,7570,325000
1190,7280,1190,0,1250,7800,235000
860,8308,860,0,1310,8308,330000
2460,6600,1370,1090,2150,6600,678500
1980,6660,1980,0,1980,7150,463000
670,4640,670,0,870,4501,250000
1410,4800,1410,0,1820,7200,655000
1860,7000,1120,740,1990,8937,239900
980,9135,980,0,1780,9135,185000
3040,5000,2080,960,2870,5000,1735000000
1810,11800,1240,570,1810,5641,251700
1560,8250,1320,240,1870,8258,400000
2100,7960,1340,760,2060,7960,735000
2500,15250,2500,0,1880,18782,1.7e+006
520,22334,520,0,1572,10570,82500
3010,7221,3010,0,3490,7518,765000
2140,8162,1420,720,2040,7632,292500
2390,7000,1990,400,1610,7000,270000
1510,6807,1090,420,1460,6807,415000
2210,19025,1460,750,2640,14999,950000
2170,8396,2170,0,2170,8378,353000
1790,2375,1790,0,1450,2400,670950
1390,8700,840,550,1390,10875,280950
1850,7735,1850,0,2220,7639,585000
1480,43645,1480,0,1600,34326,525000
1850,8823,1370,480,1880,7580,605000
3350,3752,2550,800,1050,4960,1.01e+006
1040,8410,1040,0,1350,8410,245990
2810,12607,2810,0,2810,17400,535000
1010,5750,1010,0,1230,5750,410000
2250,7752,2250,0,2080,7033,550000
1800,8000,1800,0,1950,8500,665000
2400,17239,1890,510,2390,7350,455000
1780,4000,1780,0,1750,4000,440000
2120,14915,1720,400,2320,13100,332000
1860,6607,1860,0,1760,6766,280000
1460,1021,1150,310,1460,1245,570000
1230,10350,1230,0,1510,10427,250000
1088,8453,1088,0,1088,8016,238000
800,5760,700,100,1060,6628,265000
1190,10350,1190,0,1850,10500,306000
1940,4182,1240,700,1950,4182,345000
3300,10764,1720,1580,2290,10975,765000
2590,11018,2590,0,2400,8042,346300
2080,11375,2080,0,1080,12899,342500
2680,5439,2680,0,2460,4473,501000
1670,8364,1300,370,1490,8143,270000
1830,4400,1720,110,1650,4400,638000
1400,2003,700,700,1370,1281,460000
2770,8521,1470,1300,1910,9380,760000
3630,11019,2150,1480,3150,13555,1085000000
1040,8128,1040,0,1520,7500,234000
2690,8890,2690,0,2940,8890,1.65e+006
2020,5000,2020,0,1510,6600,488000
2450,20805,2450,0,3020,20324,1.55e+006
2030,12675,2030,0,1990,7705,499000
1450,6776,1450,0,1680,7200,150000
2400,7270,2400,0,2150,6584,333000
2870,8625,1860,1010,2430,8479,700000
1340,22500,1340,0,1620,10800,275000
1680,11312,1080,600,1390,10700,330000
1850,8827,1850,0,1310,6901,360000
1220,8040,1220,0,1360,8040,467000
2320,57063,1790,530,3290,7314,568000
3220,9603,3220,0,2260,10093,605000
3190,9023,3190,0,3159,5615,750000
3530,69834,3530,0,3560,74256,760000
2050,10519,1240,810,1770,9605,265000
1720,12540,1720,0,1440,11850,490000
2850,4650,2850,0,2850,4650,360000
2270,12000,1290,980,2030,23980,311750
1880,12473,1420,460,2300,10469,399000
2770,9751,2770,0,2370,6950,347000
4490,34982,4490,0,4470,37525,1.68e+006
3110,6479,3110,0,3110,7075,585000
2360,7475,2360,0,2280,7570,340000
2180,5496,2180,0,2120,5496,612000
1910,3376,1910,0,1470,3623,230000
2260,7753,2260,0,2690,8924,604000
1770,8868,1770,0,1630,9706,250000
1460,7930,1460,0,1630,7930,258500
2080,5000,1470,610,1970,5000,783000
2960,7680,1550,1410,2860,7680,1.05e+006
3220,4031,3220,0,3150,5083,760000
1140,5000,1140,0,1140,5000,276000
1660,12377,1660,0,1820,8968,550000
1430,6240,1430,0,1410,6240,398000
1820,4300,1620,200,1440,4300,775000
3540,10202,2720,820,2780,10714,10275000000
1620,6000,1620,0,1310,6000,327000
3100,14568,3100,0,2860,14396,564500
1500,6820,1500,0,1360,4125,782000
2820,5510,2820,0,2820,5510,398000
1850,10920,1850,0,1510,7871,257000
1570,9415,1570,0,1550,8978,235000
2300,37533,1550,750,2130,10092,453000
920,9000,920,0,1760,8400,535000
1600,7000,1600,0,1700,7000,275000
2630,10047,2630,0,2640,10620,665000
3020,13530,1540,1480,2230,11896,670000
1490,10757,1060,430,1490,10609,465000
1160,5200,1160,0,1170,5200,210000
2040,4443,2040,0,2040,4637,265000
1550,2657,1550,0,1570,2442,426000
1990,7610,1290,700,1820,8198,529219
1900,46609,1440,460,2460,43560,600000
3840,8279,3840,0,3570,8279,875000
2400,7680,1200,1200,2670,6342,608000
1660,21514,1660,0,1660,21600,220000
6055,21630,3555,2500,4890,19223,1.76e+006
2030,17120,1890,140,1870,13662,295450
840,5087,840,0,1590,5087,315000
1450,8175,1450,0,1570,9024,205000
1460,9908,1460,0,1420,9582,310000
2010,5210,1890,120,2330,5000,1000000
2910,7631,2910,0,3190,5552,525000
1880,8800,1130,750,1340,8733,284000
2170,26460,1450,720,2090,29075,510000
1260,4377,1260,0,1420,6376,405000
1970,9153,1970,0,1800,9800,509950
2090,45738,2090,0,3420,45738,600000
3450,4940,2570,880,1880,5387,990000
1130,7200,1130,0,1130,7200,280005
2600,7668,1300,1300,1980,13664,700000
1030,7620,1030,0,1030,7560,330000
1700,6718,1230,470,2040,7500,340000
1480,2167,1390,90,2130,2556,468000
4250,19387,3260,990,3690,17024,1339000000
1600,20873,1600,0,2640,18364,515000
1870,8750,1870,0,1770,8207,245000
1440,7741,1000,440,1680,7316,265000
2720,11937,2720,0,2590,9683,372400
1240,8410,1240,0,1630,8410,390000
1020,6120,1020,0,1370,8000,208000
1180,7750,590,590,1380,8976,273000
3080,7759,2310,770,2980,8223,455000
1750,6397,1750,0,1940,6502,270000
2530,8736,1210,1320,1720,8500,618000
1580,8541,1580,0,1640,7542,213550
2340,9148,2340,0,1390,10019,210000
6300,16065,4360,1940,3260,17287,2.75e+006
2400,3844,1200,1200,1100,3844,403500
1300,7600,1300,0,1570,7600,235000
1760,7147,880,880,1720,7147,287500
1520,5910,1020,500,1710,5910,546800
1070,8100,1070,0,1260,8100,183000
2560,216777,2560,0,2360,108463,560000
1280,6726,1280,0,1630,5000,299500
1660,7350,1660,0,1790,7455,610000
1860,7963,1200,660,1800,10400,288350
950,4500,850,100,1670,4000,500000
2140,4000,1190,950,2140,4770,625000
1480,1349,1240,240,1550,1349,418000
2260,1825,1660,600,2260,1834,660000
2300,6158,2300,0,2170,6434,775000
1650,7272,1230,420,1770,7272,429500
1990,3000,1230,760,1600,4080,569000
1960,7560,1160,800,1950,7560,250000
1310,10491,1310,0,1430,9664,225000
2450,15002,2450,0,2650,15055,530000
910,8658,910,0,1170,10200,306000
1580,9719,1580,0,1760,8539,517100
1780,9689,1130,650,1660,9786,354950
1040,1824,1040,0,1010,5100,348000
2340,41600,1640,700,2340,34960,522250
1720,8755,1000,720,1720,8690,275000
1600,10440,1600,0,1600,8816,390000
1320,9750,1320,0,1530,9750,260000
2350,4178,1520,830,1920,4178,585000
2740,5616,1670,1070,1600,4592,605000
2300,6448,2300,0,1860,5872,342000
4350,37169,2950,1400,3280,41631,900000
1430,7700,980,450,1430,8625,252000
2400,14012,2400,0,2800,13988,357000
940,7910,940,0,1000,7700,370000
1020,13504,1020,0,1110,11158,322500
1680,5756,1680,0,1340,5447,210000
1340,9840,1340,0,1610,8949,290000
3960,7012,3960,0,3680,8522,860000
2650,4621,2650,0,1640,4879,302000
2120,9680,2120,0,2360,9647,369160
2850,3000,2530,320,2083,4500,1185000000
2850,14810,2490,360,2430,10454,993000
1870,6969,1870,0,1500,6969,380000
2660,8160,1380,1280,1660,8160,635000
1190,11120,1190,0,1230,12720,260000
1770,5522,960,810,1830,7378,243000
2770,8879,2770,0,2770,8882,1.4e+006
2080,8100,1220,860,2090,8100,665000
2700,9000,2700,0,2630,9000,898000
2200,9453,1100,1100,1390,5355,583000
2160,7700,2160,0,2080,7700,429000
2010,4059,2010,0,2010,5779,471000
3780,8295,2430,1350,3780,9127,1.81e+006
4460,51177,4460,0,2670,38925,739500
1770,17208,1160,610,2450,17118,450000
1430,5000,1430,0,1210,5000,552500
1700,10642,850,850,1610,11200,437000
1830,5220,1830,0,1760,5757,270000
1410,8800,1410,0,2180,10108,226740
3060,7920,1810,1250,2690,7767,446500
1820,15068,1520,300,1490,9589,283000
2430,13211,2430,0,1330,10500,445000
740,6840,740,0,740,6840,250000
770,6552,670,100,920,7200,307000
2200,8580,1860,340,2290,7816,315000
2920,23085,1540,1380,2270,18180,555000
2040,7000,1250,790,1900,7378,264900
1600,4510,990,610,1580,4561,510000
1990,3980,1990,0,1990,4373,328000
1830,7308,1830,0,1830,5692,358000
2540,4260,2540,0,2190,4260,325000
2700,3444,2700,0,2710,3444,1365000000
1440,10800,1440,0,1190,7380,230000
1550,4000,940,610,1880,4000,545000
2490,4343,2490,0,2130,4106,705380
2650,12987,1350,1300,2160,12726,459000
2000,3800,2000,0,1610,3800,815000
3440,4500,3280,160,1400,5500,495000
2280,58712,2280,0,2240,24332,520000
1320,1194,1320,0,1320,1250,430000
2070,7800,2070,0,1950,7815,255000
1860,4777,1860,0,1580,3822,588000
940,7811,940,0,1180,7490,350000
2290,21486,2290,0,2540,15936,625000
1510,20685,1250,260,1490,29527,172500
1830,3500,1290,540,1530,4000,554000
3090,7112,3090,0,3050,6000,775000
4340,217800,4340,0,3430,219106,11875000000
3200,12682,3200,0,2880,10432,618000
1560,8450,1560,0,1380,8100,305000
1280,13356,1280,0,1590,8071,232000
2020,6236,2020,0,1940,5076,262000
1040,8122,1040,0,1470,8676,234000
2260,7209,1330,930,1790,10860,500000
860,7632,860,0,890,7632,278000
1920,19040,1160,760,1920,11520,230000
2290,9215,1270,1020,2290,10200,500000
2070,9300,1120,950,1010,8308,366500
4250,4400,3020,1230,1520,4950,665000
2220,4830,1790,430,1670,4830,1101000000
1840,4076,1140,700,1540,4076,575000
2590,9753,2590,0,2800,9917,674750
3110,6131,1560,1550,1720,6600,719000
2600,105587,1300,1300,1941,208438,482000
1060,8187,1060,0,1260,8188,254000
1250,3880,750,500,1240,3880,443725
2520,35636,2520,0,2230,35673,575000
2070,9957,1440,630,2070,10158,469000
1300,44431,1300,0,1470,14850,175000
2190,8316,1390,800,2010,8316,437000
2760,13113,1760,1000,1900,13113,550000
1710,7134,1130,580,1790,7455,172040
1750,7000,1750,0,1840,6969,363000
1552,3600,1552,0,1677,3600,282000
2350,6554,2000,350,1560,6554,400000
5110,10018,3850,1260,1790,10018,650000
1720,99916,1720,0,1340,73180,365000
1960,7230,1960,0,1850,7208,269950
1270,19602,1270,0,1270,17699,260000
1180,7000,1180,0,1630,7500,193000
2230,6791,2230,0,2420,6297,340000
4700,38412,3420,1280,3640,35571,900000
2150,8361,2150,0,2150,9368,371000
2400,81892,2400,0,1370,37270,592000
1830,12750,1830,0,1610,10000,300000
2800,6977,2800,0,2800,6600,449950
2090,7163,2090,0,2320,8634,299500
2340,13406,2340,0,2340,10743,995000
1670,9472,1100,570,1080,5195,335000
1990,7350,1180,810,2030,7210,280000
2270,7800,1290,980,1480,7280,446000
4910,15139,2560,2350,3980,15139,15445000000
950,4500,950,0,1140,4500,325000
1610,11200,1610,0,1610,11200,450000
1940,7107,1940,0,1850,5705,322500
1210,9473,1210,0,1700,11465,453000
2570,4412,2570,0,2460,5470,655000
1700,2800,1150,550,1500,3400,603000
1610,24000,1610,0,1270,9600,235000
4120,7304,3070,1050,2470,9600,968933
2880,11340,1690,1190,2530,11340,1015000000
1990,8548,1990,0,2320,8926,435000
1260,8092,1260,0,1950,8092,242000
4750,248600,4750,0,2230,311610,487000
3010,10450,3010,0,3010,10530,810000
2410,64073,1820,590,2980,48760,625000
1280,7742,1280,0,1566,7696,165000
2320,6750,1160,1160,1230,6075,335000
1220,6600,1220,0,1100,6600,286700
1400,4050,1400,0,1900,5940,699000
1590,7280,1140,450,1590,9634,280000
2220,7064,2220,0,2220,7451,580000
2770,7781,2770,0,1870,5984,754800
2303,16801,2303,0,2080,14013,525000
1600,10530,1600,0,2590,8274,562000
1280,6060,860,420,1490,4680,575000
2900,5901,2900,0,3200,5775,808900
2950,15207,2070,880,2950,22000,992000
1700,6698,1700,0,2190,7346,335000
1050,7200,1050,0,1860,9000,473000
2990,11210,1880,1110,2790,9858,350000
3100,5374,3100,0,2180,5800,1.6e+006
1240,6090,1240,0,1550,9096,305500
780,13500,780,0,2200,67518,306000
850,1656,850,0,850,1312,233000
1540,9000,1540,0,1710,7488,490000
2280,42077,2280,0,2280,36236,445000
2550,9674,1850,700,2240,9674,355000
1770,7607,1770,0,2090,7109,360000
2320,10900,2320,0,1610,5800,737500
2600,11920,2600,0,2430,10050,985000
1570,2031,1310,260,1570,2039,349950
3060,7161,2860,200,2950,6822,520000
1960,8540,1220,740,1910,9120,355950
3270,6129,3270,0,2980,5928,485000
1090,3315,1090,0,960,3120,143000
6840,10000,4350,2490,3120,12300,3278000000
940,8512,940,0,1060,8512,355000
3880,13885,2540,1340,3690,13885,1126000000
1770,15525,1770,0,1370,10395,200000
3640,10576,3640,0,3370,10351,913000
3160,12824,1820,1340,3390,11985,1.6e+006
1590,1845,1590,0,2320,3174,409900
1290,6034,1050,240,1060,6034,265000
3655,51836,2174,1481,2530,8606,740000
2490,8124,2490,0,2760,6300,306000
1470,3999,1470,0,1960,4444,381000
3960,6132,2600,1360,2730,5221,1.22e+006
3190,29982,2630,560,2600,19878,1.05e+006
810,7440,810,0,830,7500,408000
2980,5377,2980,0,3150,6593,739900
2780,35000,2780,0,2740,35072,674250
1340,8100,1340,0,1700,8100,438400
4930,14649,4160,770,3030,8479,1.7e+006
1360,5980,1360,0,1520,4440,703000
1320,6530,1320,0,1620,6817,262000
1210,14499,1210,0,1570,15360,353000
1940,7607,1940,0,2250,7600,500000
3160,4620,2020,1140,2790,5308,1.28e+006
1980,6566,1980,0,2590,6999,332000
2320,14240,1620,700,2810,13200,824000
1660,4788,1660,0,1150,5000,290000
1660,1545,1400,260,1820,2570,700000
1080,3420,780,300,1380,3656,550000
1510,11165,1510,0,2210,8851,549000
2950,43560,2550,400,3260,41016,1865000000
3070,13720,3070,0,3010,9657,858000
970,10423,970,0,1200,7857,345000
2140,11651,2140,0,2030,10978,340000
2570,9600,2570,0,2570,13200,1215000000
1260,1488,1260,0,1190,1095,275000
1220,7771,1220,0,1420,7674,405000
1720,8145,1720,0,1400,8138,432500
2140,4217,1320,820,1720,5413,236500
1420,4923,1420,0,1470,4923,679000
2060,8451,2060,0,2060,9460,543000
1320,9520,990,330,1460,10610,294000
1810,10463,1810,0,1620,8551,340500
2980,16263,2980,0,2730,10018,1012000000
1350,2560,1350,0,1790,2560,335000
1540,8011,1540,0,1630,7141,425000
2510,9240,2510,0,2690,9240,353000
1670,5146,1670,0,1940,5146,540000
3690,11928,2540,1150,2640,11928,640000
1320,11457,1320,0,1900,9800,339950
1510,8400,980,530,1500,10125,195000
1510,8400,980,530,1500,10125,322000
1870,10450,1620,250,2060,10450,660000
2400,9373,2400,0,2060,7316,280000
2400,9373,2400,0,2060,7316,300000
1170,8816,1170,0,1200,9108,207500
1190,8726,1190,0,1390,8741,195000
2080,3880,1160,920,1330,3880,700000
2150,8555,1460,690,1480,7405,560000
1580,7344,1580,0,1580,6207,260000
1580,7344,1580,0,1580,6207,575000
2370,3239,1950,420,2520,3431,475000
1840,8601,920,920,1390,7452,285000
2660,5500,2660,0,3620,5500,753888
2190,3600,2190,0,2300,3600,650000
1660,3478,1100,560,1610,3478,620000
1780,37801,1300,480,2380,47480,526000
700,5200,700,0,1030,5200,155000
1570,11200,1120,450,1570,11200,342000
1220,216332,1220,0,1540,61419,390000
3150,219978,3000,150,3180,218235,685000
2690,4736,2690,0,2690,4791,608000
680,6400,680,0,1240,7800,179900
3750,14150,2750,1000,2140,7968,1245000000
1010,11675,1010,0,1370,10042,166000
1710,4500,1410,300,1860,6000,462000
2090,6023,2090,0,2090,6023,545000
1560,4500,1560,0,1660,4500,415000
1560,4200,1560,0,1560,4200,269000
2570,11473,2570,0,2430,5997,356500
1010,7633,1010,0,1190,8386,225000
1020,5130,1020,0,1200,6497,175000
1710,9720,1710,0,2270,9672,549000
2300,12197,2300,0,1710,11220,535000
1990,7712,1210,780,1720,7393,627000
2730,15677,2730,0,2040,12209,565000
2195,2681,1060,1135,1710,1280,392450
1560,4675,1560,0,1870,6361,509000
1400,4800,1200,200,1440,3840,340000
1400,4800,1200,200,1440,3840,537000
3690,9892,3690,0,3430,11294,865000
1140,8340,1140,0,1030,8149,358000
1920,3225,1300,620,1960,3750,595000
2496,8058,2496,0,2496,7757,661000
2280,8500,1680,600,1890,7700,419950
3200,6420,3200,0,3200,6291,490000
880,4000,880,0,1310,4000,525000
1320,1298,1320,0,1380,1503,350000
2450,3582,2450,0,2490,5449,552500
1040,8970,1040,0,1040,8450,210000
2480,53250,2480,0,2510,36549,390000
1830,16650,1610,220,1790,12743,336800
1440,4473,1440,0,1650,3322,465000
1580,3632,1580,0,1950,3800,299900
3230,5000,3230,0,2670,3977,715000
1810,39639,1230,580,1810,44866,235000
2495,4400,2495,0,2434,4400,276000
1740,12728,1180,560,1830,11125,265000
1680,3000,840,840,1540,3700,425000
2460,10320,2460,0,2210,9024,313000
3050,6000,1720,1330,2340,7200,715000
1630,10969,1630,0,1410,7920,265000
2460,6413,2460,0,2440,6092,646000
1030,6600,1030,0,1220,9040,175000
3410,13809,2450,960,3410,14245,649000
2310,5200,1520,790,2310,5200,785000
2610,4400,1260,1350,1770,4400,890000
2330,10327,2330,0,2200,4629,612000
2980,5674,2980,0,2610,5495,330000
1790,11393,1790,0,2290,11894,493000
2940,5735,1470,1470,2230,5659,1.6e+006
3900,9750,2520,1380,3410,9450,1.62e+006
3900,9750,2520,1380,3410,9450,1.65e+006
1750,2150,1230,520,1410,3300,499000
2660,8400,1550,1110,2280,8400,603500
1580,3680,1280,300,1730,3680,530000
2350,14197,1220,1130,2470,11629,895000
2510,8165,1610,900,1940,8250,267345
1480,15639,1480,0,1480,16454,275000
1720,223377,1240,480,2530,221442,439950
1470,4653,1470,0,1560,4119,455000
1540,6930,1250,290,1760,6930,630000
2820,5001,2820,0,2660,5001,690000
1250,12705,1250,0,1390,8550,212000
2080,7526,1280,800,1200,7500,231500
5180,49936,5180,0,4240,35363,12375000000
2860,43821,2860,0,2370,65340,378500
2710,35868,2710,0,2780,36224,482000
1140,3990,1140,0,1800,5700,695000
4070,57587,4070,0,3890,35960,965000
1710,5913,1120,590,2920,5922,675000
1340,6500,1340,0,1620,7107,387000
2290,7000,2290,0,2000,7200,347500
1860,7400,930,930,1640,8461,385000
1080,4930,1080,0,1100,5950,265000
960,5264,960,0,1140,5150,406000
980,5000,980,0,1040,5000,134000
1500,3399,1300,200,1360,3588,415000
1440,8775,1440,0,1790,7865,375000
2580,7465,2580,0,2350,7596,620000
2070,4698,2070,0,2010,4698,337500
1880,12368,1260,620,1950,11551,565000
2420,12676,2420,0,1210,6769,399500
1890,9466,1890,0,2180,12825,1065000000
1920,33630,1920,0,2080,7505,352500
1870,5909,1270,600,1870,7887,259000
900,7620,900,0,1520,7620,320000
2160,9888,2160,0,3060,7829,733000
900,2910,900,0,1320,2910,381500
1180,9261,940,240,1700,6325,343000
900,6400,900,0,1320,6400,205500
1600,16530,1600,0,1850,41006,525000
1500,8352,750,750,1500,8447,300000
1070,189486,1070,0,1970,60548,299000
2570,5250,2570,0,2260,5392,561000
1210,4000,1090,120,1210,4000,450000
1850,7850,1850,0,1830,8140,540000
1740,30886,1740,0,1740,39133,379000
1300,14000,1300,0,1390,8750,230000
2000,30605,2000,0,1930,35350,399950
3220,5806,3220,0,2760,5813,355000
2160,9593,2160,0,2820,9628,580000
2130,4299,1680,450,2040,4548,700000
1580,8151,1100,480,1650,8151,279900
1200,7500,1200,0,1010,7000,210000
3790,5001,2810,980,2500,6286,1165000000
860,3874,860,0,1400,5106,290300
5130,43123,5130,0,4670,43560,159995000000
1600,6380,1400,200,1760,6380,490000
2110,13850,2110,0,2520,10194,606000
1400,4980,950,450,990,4980,359950
2110,9199,2110,0,3130,8841,677100
1430,7125,1430,0,1570,8075,465000
6640,40014,6350,290,3030,23408,4.5e+006
3040,41072,1520,1520,2230,54014,500000
980,5000,980,0,1600,5965,455000
2570,4240,1970,600,2030,4240,705000
2060,7020,1460,600,2150,8400,420000
1300,8284,1300,0,1360,7848,169575
1300,8284,1300,0,1360,7848,250000
1680,7262,1180,500,1910,7405,530000
4020,40341,2170,1850,2650,53437,590000
1530,14087,1070,460,1770,13660,257500
1170,6700,1170,0,2410,7620,415000
1580,3764,1280,300,1560,3764,536000
1270,11600,1270,0,1380,9945,246500
1480,7700,1480,0,1930,8560,395000
2220,10530,1700,520,2500,10014,739000
3200,13729,3200,0,4050,16921,1272000000
910,10575,910,0,1470,10425,190000
1480,9086,1480,0,1540,9750,305000
3770,13058,3770,0,2200,12255,925000
3500,13444,2360,1140,3140,12935,895000
1480,7475,1480,0,2120,7216,656000
1660,4690,1260,400,1400,3876,560000
2520,11700,2520,0,2530,12000,610000
2850,37522,2850,0,2980,35280,645000
2153,4400,2153,0,2434,4400,259000
3780,10962,3780,0,3310,11651,980000
3770,9750,1940,1830,2260,9878,872000
3600,9675,1940,1660,2990,9675,1000000
2980,12600,1590,1390,1520,9660,900000
2320,5534,1540,780,1670,5913,475000
2980,13482,1730,1250,2900,14800,350000
2930,11562,1670,1260,2530,6517,840000
2040,8400,1420,620,2540,8925,500000
1510,9898,1110,400,1420,9250,202500
2660,65340,2660,0,2850,74052,523000
1740,10050,1740,0,1300,10125,225000
2240,9542,1190,1050,2080,9542,418200
1570,9670,1170,400,2080,9100,356500
2500,5000,1460,1040,1720,4500,670000
1750,12408,1150,600,1820,12977,456150
3030,9687,2020,1010,2050,10193,471000
1680,934,1680,0,1740,1280,558000
5740,10312,3610,2130,4350,11917,1.38e+006
1220,6000,1220,0,1420,13137,161500
1310,8370,1310,0,1310,8370,311000
2490,8732,2490,0,1840,8024,470000
2220,8227,1770,450,1750,4800,569000
2240,7350,2240,0,2200,8017,689000
1890,11875,1230,660,1580,10920,271900
1850,6037,1850,0,1860,6037,278000
2210,4440,1440,770,1560,4920,820000
1410,7700,1410,0,1560,7700,399500
1890,2614,1890,0,1800,2769,462000
1830,12036,1550,280,1810,12036,347500
1440,3700,1200,240,1440,4300,562100
